,percip_mm,humidity,temp,leafwet450_min,leafwet460_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms
2014-08-25 22:00:00,0.0,0.212759616474,31.3083335559,0.0,0.0,435.916666667,2.34702429672,65.9583333333,1.86923722426
2014-08-26 00:00:00,0.0,0.238122895981,30.3541665872,0.0,0.0,435.958333333,2.58591784537,68.8333333333,2.17937971652
2014-08-26 02:00:00,0.0,0.371473160883,27.6791663964,0.0,0.0,436.916666667,3.37384744485,112.75,2.97150041659
2014-08-26 04:00:00,0.0,0.352520870666,27.8791666031,0.0,0.0,437.0,4.03604358435,108.375,3.6169320941
2014-08-26 06:00:00,0.0,0.344370771199,27.6375002066,0.0,0.0,437.0,3.23973176877,119.208333333,2.91701591015
2014-08-26 08:00:00,0.0,0.296046389888,29.8083333969,0.0,0.0,435.75,2.07041075826,130.916666667,1.73093045255
2014-08-26 10:00:00,0.0,0.258277604356,32.5000004768,0.0,0.0,435.0,2.70746019483,85.4166666667,2.10393966238
2014-08-26 12:00:00,0.0,0.243240593622,33.9249997139,0.0,0.0,435.0,2.33445098003,84.1666666667,1.56328583757
2014-08-26 14:00:00,0.0,0.327092717091,31.7458331585,0.0,0.0,435.083333333,2.38474432131,250.125,1.81056161722
2014-08-26 16:00:00,0.0,0.344049494714,29.7874999841,0.0,0.0,435.75,2.6823134919,67.7083333333,2.25481980542
2014-08-26 18:00:00,0.0416666672875,0.408710771551,26.9874999523,1.0,0.708333333333,444.666666667,2.04107294418,65.1666666667,1.44174351792
2014-08-26 20:00:00,0.0,0.455290918549,25.1708332697,0.0,0.0,439.0,2.51886000733,60.7083333333,2.05364627639
2014-08-26 22:00:00,0.0,0.396876076857,26.5749999682,0.0,0.0,438.541666667,2.13327748515,86.2083333333,1.6303436812
2014-08-27 00:00:00,0.0,0.376165347795,27.5249999364,0.0,0.0,438.083333333,1.29505448043,133.041666667,1.08968987068
2014-08-27 02:00:00,0.0,0.363696269691,27.5375002225,0.0,0.0,438.0,1.60938809315,116.0,1.33696562052
2014-08-27 04:00:00,0.0,0.399546592186,26.5583331585,0.0,0.0,438.458333333,1.91114837428,114.583333333,1.62196145952
2014-08-27 06:00:00,0.0,0.444966204464,25.9083329837,0.0,0.0,438.791666667,2.26739312212,71.25,1.65968149652
2014-08-27 08:00:00,0.0,0.42722803851,26.8833331267,0.0,0.0,438.041666667,2.32606875648,134.041666667,1.70159262915
2014-08-27 10:00:00,0.0,0.355517014861,30.0083332857,0.0,0.0,436.75,1.44593463031,166.041666667,0.913663038984
2014-08-27 12:00:00,0.0,0.355055933197,30.4999998411,0.0,0.0,436.833333333,2.82900252938,286.958333333,2.1290863355
2014-08-27 14:00:00,0.0,0.420272062222,28.0958333016,0.0,0.0,437.541666667,1.50041910944,285.958333333,1.08549874152
2014-08-27 16:00:00,0.0,0.409692293654,27.1958332857,0.0,0.0,438.0,1.47527241459,184.25,0.968147539224
2014-08-27 18:00:00,0.0,0.39072930192,27.5041666826,0.0,0.0,438.291666667,1.76865048458,71.75,1.2112321953
2014-08-27 20:00:00,0.0,0.428857782235,26.9208333492,0.0,0.0,439.0,2.62363790472,60.375,2.08298407495
2014-08-27 22:00:00,0.0,0.374170988798,27.9208334287,0.0,0.0,438.583333333,3.9857502381,59.5,3.53730093439
2014-08-28 00:00:00,0.0,0.342063526312,28.2624999682,0.0,0.0,438.0,4.33780388037,57.75,3.76781224211
2014-08-28 02:00:00,0.0,0.332914958398,27.841666619,0.0,0.0,438.0,3.23134952784,61.875,2.9463537236
2014-08-28 04:00:00,0.0,0.344253197312,27.2124999364,0.0,0.0,438.0,1.25733445585,43.7083333333,0.968147533015
2014-08-28 06:00:00,0.0,0.348113259922,27.5250000954,0.0,0.0,437.833333333,0.176026824862,11.375,0.117351219058
2014-08-28 08:00:00,0.0,0.326035737991,29.3958333333,0.0,0.0,436.291666667,0.586756084735,66.9583333333,0.356244760876
2014-08-28 10:00:00,0.0,0.297716625035,31.9166664282,0.0,0.0,435.0,1.99497066376,98.4166666667,1.37049456872
2014-08-28 12:00:00,0.0,0.305800098926,32.6999999682,0.0,0.0,435.333333333,2.32187761863,100.75,1.72673931718
2014-08-28 14:00:00,0.0,0.334762234241,30.9375000795,0.0,0.0,435.833333333,2.09136632085,233.625,1.52556581299
2014-08-28 16:00:00,0.0,0.338224096845,29.3499999841,0.0,0.0,435.583333333,2.1248952349,315.291666667,1.63453480105
2014-08-28 18:00:00,0.0,0.35830794399,27.5624999205,0.0,0.0,436.916666667,1.12321878597,88.7916666667,0.754400677358
2014-08-28 20:00:00,0.0,0.340390159438,27.3708333969,0.0,0.0,437.25,1.26571666946,75.375,0.94719196111
2014-08-28 22:00:00,0.0,0.327290585885,27.8625001907,0.0,0.0,437.125,1.61777032415,17.8333333333,1.33696564039
2014-08-29 00:00:00,0.0,0.311341267079,28.408333381,0.0,0.0,437.0,1.81056163212,17.0,1.54652137061
2014-08-29 02:00:00,0.0,0.308140580853,28.4541666508,0.0,0.0,437.0,1.32439227899,38.8333333333,1.11483656367
2014-08-29 04:00:00,0.0,0.310421686619,27.9541666508,0.0,0.0,437.0,1.6596814841,59.9166666667,1.27409890294
2014-08-29 06:00:00,0.0,0.287956544509,28.8750000795,0.0,0.0,436.458333333,2.31349540253,66.5416666667,1.89857501288
2014-08-29 08:00:00,0.0,0.252453512202,31.2750001748,0.0,0.0,434.708333333,2.15004191796,61.125,1.91114838421
2014-08-29 10:00:00,0.0,0.344304963946,30.6499999364,0.0,0.0,434.958333333,1.59681476653,55.875,1.22799664736
2014-08-29 12:00:00,0.0,0.38028977563,31.1749998728,0.0,0.0,436.5,1.98239733279,51.7083333333,1.47946354747
2014-08-29 14:00:00,0.0,0.460114529977,29.1000000636,0.0,0.0,437.25,1.85666386783,56.2916666667,1.34115675588
2014-08-29 16:00:00,0.0,0.496907360852,27.4124999046,0.0,0.0,436.708333333,1.43755239248,251.583333333,1.09388098121
2014-08-29 18:00:00,0.0,0.452185360094,25.8958334923,0.0,0.0,438.208333333,2.42665548623,27.375,2.04526404043
2014-08-29 20:00:00,0.0,0.359002849708,26.9083332221,0.0,0.0,438.208333333,2.00754400591,54.9166666667,1.70578376204
2014-08-29 22:00:00,0.0,0.351589296013,27.1083334287,0.0,0.0,438.166666667,1.90276614825,32.5,1.49203688403
2014-08-30 00:00:00,0.0,0.326414640993,27.2333333492,0.0,0.0,438.0,0.691533952952,21.375,0.414920372888
2014-08-30 02:00:00,0.0,0.340787162383,27.308333238,0.0,0.0,438.0,0.385582567503,85.9166666667,0.226320201531
2014-08-30 04:00:00,0.0,0.401387830575,25.2750000159,0.0,0.0,438.75,0.456831517319,142.166666667,0.276613582547
2014-08-30 06:00:00,0.0,0.368779054532,26.2916667461,0.0,0.0,437.291666667,0.377200343957,143.541666667,0.247275777782
2014-08-30 08:00:00,0.0,0.360678356141,27.84166646,0.0,0.0,435.0,0.834031851341,244.833333333,0.515507132436
2014-08-30 10:00:00,0.0,0.373053077608,29.2083333333,0.0,0.0,435.375,0.96395642,155.583333333,0.637049460784
2014-08-30 12:00:00,0.0,0.454056547334,28.7750000159,0.0,0.0,437.375,1.1609388118,52.2083333333,0.712489533549
2014-08-30 14:00:00,0.0,0.456233034531,27.2625001272,0.0,0.0,438.041666667,1.73512154321,293.083333333,1.33696563045
2014-08-30 16:00:00,0.0,0.53757994622,23.5999999841,0.0,0.0,437.5,2.38474435111,315.166666667,2.04526407023
2014-08-30 18:00:00,0.0,0.698000935217,19.0541667938,0.0,0.0,440.166666667,3.75523890058,176.25,3.26906959216
2014-08-30 20:00:00,0.0,0.679260191818,18.2750000954,0.0,0.0,441.0,4.53897738457,191.375,3.76362113158
2014-08-30 22:00:00,0.0,0.61208926638,19.7375000318,0.0,0.0,441.0,4.08214583993,294.25,3.2439228495
2014-09-04 00:00:00,0.0,0.545487980048,21.6666665872,0.0,0.0,441.666666667,2.42665550113,40.7916666667,2.10813074807
2014-09-04 02:00:00,0.0,0.487013813108,21.9583332539,0.0,0.0,441.041666667,2.31349540626,59.3333333333,1.92791283131
2014-09-04 04:00:00,0.0,0.347893025726,23.4791666667,0.0,0.0,439.875,0.741827332726,65.5416666667,0.540653815492
2014-09-04 06:00:00,0.0,0.42364070937,23.412500143,0.0,0.0,439.208333333,0.427493716901,96.375,0.238893548027
2014-09-04 08:00:00,0.0,0.5751448373,23.1708333492,0.0,0.0,438.083333333,1.05616095662,200.125,0.683151723196
2014-09-04 10:00:00,0.0,0.481818201641,25.5583333174,0.0,0.0,437.75,1.31601005296,45.7083333333,0.896898575127
2014-09-04 12:00:00,0.0,0.50765889138,25.4291666349,0.0,0.0,439.0,1.55909471959,72.0,1.06873428573
2014-09-04 14:00:00,0.0,0.577930363516,24.2291667461,0.0,0.0,439.708333333,1.43755238752,122.416666667,0.95557418714
2014-09-04 16:00:00,0.0,0.614244329433,22.4166666667,0.0,0.0,439.125,1.25733445833,164.791666667,0.825649627795
2014-09-04 18:00:00,0.0,0.63776383549,20.0541667144,0.0,0.0,441.166666667,2.53562449912,39.7083333333,2.0452640305
2014-09-04 20:00:00,0.0,0.617699441811,20.4041663011,0.0,0.0,442.0,3.60435875257,41.4166666667,3.13076279561
2014-09-04 22:00:00,0.0,0.584715937575,20.4041663011,0.0,0.0,441.958333333,3.0511315763,50.2083333333,2.66974017024
2014-09-05 00:00:00,0.0,0.581406878928,20.3916666508,0.0,0.0,441.875,2.59849119683,55.3333333333,2.22967312237
2014-09-05 02:00:00,0.0,0.422427764783,21.0499998728,0.0,0.0,441.0,2.08717520038,46.375,1.75188603252
2014-09-05 04:00:00,0.0,0.406046344588,22.0208333333,0.0,0.0,440.625,0.834031861275,36.125,0.616093879566
2014-09-05 06:00:00,0.0,0.124043467144,26.6999999682,0.0,0.0,436.875,0.0,2.29166666667,0.0
2014-09-05 08:00:00,0.0,0.241400253959,28.7624999682,0.0,0.0,435.0,0.875943012536,49.0,0.637049463888
2014-09-05 10:00:00,0.0,0.349853752802,28.7041664918,0.0,0.0,435.666666667,1.60519697766,50.4166666667,1.25733446081
2014-09-05 12:00:00,0.0,0.537811987102,25.2874999841,0.0,0.0,438.708333333,1.71416599055,54.9166666667,1.31601006289
2014-09-05 14:00:00,0.0,0.592625076572,23.6583334605,0.0,0.0,439.25,2.59849121173,54.6666666667,2.06202852726
2014-09-05 16:00:00,0.0,0.61756135275,21.7958331108,0.0,0.0,439.333333333,2.6739312609,35.3333333333,2.22967309256
2014-09-05 18:00:00,0.0,0.587055182705,19.6666666667,0.0,0.0,440.875,2.99664711952,43.5,2.48113999764
2014-09-05 20:00:00,0.0,0.453401292364,19.691666921,0.0,0.0,440.5,3.30678960681,27.7083333333,2.85834031304
2014-09-05 22:00:00,0.0,0.359585660199,20.2500000795,0.0,0.0,439.25,3.51634533207,19.375,3.13076277574
2014-09-06 00:00:00,0.0,0.314533129334,21.0749999682,0.0,0.0,439.0,3.39480299751,27.0,2.87929591536
2014-09-06 02:00:00,0.0,0.288494824121,21.6416665713,0.0,0.0,439.0,3.1475272576,19.2916666667,2.77451802293
2014-09-06 04:00:00,0.0,0.355387927344,21.5541667144,0.0,0.0,439.0,3.66722549001,20.4166666667,3.32774518927
2014-09-06 06:00:00,0.0,0.480430205663,21.437500159,0.0,0.0,439.0,3.63788767656,21.1666666667,3.32774520914
2014-09-06 08:00:00,0.0,0.435467652977,22.6000000636,0.0,0.0,438.625,3.8097233971,13.875,3.34450964133
2014-09-06 10:00:00,0.0,0.376100668063,24.8000000318,0.0,0.0,437.333333333,3.78876779477,37.125,3.13495387634
2014-09-06 12:00:00,0.0,0.470901356389,24.0250000159,0.0,0.0,438.666666667,3.19782061378,73.4166666667,2.64040234685
2014-09-06 14:00:00,0.0,0.506963810573,22.7749998569,0.0,0.0,439.0,2.5984912018,43.625,2.09136633078
2014-09-06 16:00:00,0.0,0.534611485899,20.9416666826,0.0,0.0,439.416666667,2.96311821043,33.6666666667,2.46018441021
2014-09-06 18:00:00,0.0,0.497661283861,18.566666762,0.0,0.0,440.0,4.3545683225,16.5,3.89354569713
2014-09-06 20:00:00,0.0,0.661308904489,16.8458333015,0.0,0.0,441.458333333,4.45934617519,15.9166666667,4.077954789
2014-09-06 22:00:00,0.0,0.655536102752,17.2208329042,0.0,0.0,441.875,3.84325233102,20.125,3.49538973967
2014-09-07 00:00:00,0.0,0.649628125131,17.0125001272,0.0,0.0,442.083333333,4.60603521268,27.7916666667,4.27912826339
2014-09-07 02:00:00,0.0,0.645355410874,16.7708334525,0.0,0.0,441.958333333,5.1886002024,14.7916666667,4.89103102684
2014-09-07 04:00:00,0.0,0.871220588684,13.9833334287,3.125,2.66666666667,472.75,4.38809718688,15.9583333333,4.02347020308
2014-09-07 06:00:00,0.0,0.713459278146,15.7041667302,0.916666666667,0.708333333333,446.166666667,4.42162613074,18.0416666667,4.06957251827
2014-09-07 08:00:00,0.0,0.516858691971,18.4291667144,0.0,0.0,439.416666667,3.76362111171,18.875,3.17686506112
2014-09-07 10:00:00,0.0,0.463187833627,20.8250002861,0.0,0.0,439.0,4.1701592803,33.2083333333,3.37803854545
2014-09-07 12:00:00,0.0,0.613655433059,21.4500000477,0.0,0.0,440.666666667,2.9631182154,81.0833333333,2.29673094054
2014-09-07 14:00:00,0.0,0.669379177193,20.6166665554,0.0,0.0,441.333333333,3.78038558364,39.0833333333,2.94216258327
2014-09-07 16:00:00,0.0,0.752715699375,18.524999857,0.0,0.0,441.458333333,3.07627828916,209.958333333,2.48533110817
2014-09-07 18:00:00,0.0,0.775862134993,16.0708334049,0.0,0.0,443.458333333,3.58759431044,14.875,3.20620287458
2014-09-07 20:00:00,0.0,0.750072655578,15.1416666508,0.0,0.0,443.916666667,4.04442583521,17.2916666667,3.62531433503
2014-09-07 22:00:00,0.0,0.815893545747,14.404166619,0.0,0.0,445.166666667,4.66051967939,17.1666666667,4.19530599316
2014-09-08 00:00:00,0.0,0.853602727254,14.1999999682,0.0,0.0,445.75,4.30846607685,28.0,3.99413244923
2014-09-08 02:00:00,0.0,0.826328796645,14.3958333333,0.541666666667,0.0,447.25,4.06957251827,14.5833333333,3.77619447311
2014-09-08 04:00:00,0.0,0.836282774806,14.1916668415,1.45833333333,0.666666666667,449.791666667,4.11567478379,18.9166666667,3.73428332806
2014-09-08 06:00:00,0.0,0.772172292074,15.4874998331,0.0833333333333,0.0,444.541666667,3.73847446839,22.875,3.46186085542
2014-09-08 08:00:00,0.0,0.752184907595,16.7958334287,0.0,0.0,442.125,2.29673094551,137.583333333,1.8608549734
2014-09-08 10:00:00,0.0,0.705121899645,18.8833332856,0.0,0.0,441.958333333,2.16261525949,138.958333333,1.74769490957
2014-09-08 12:00:00,0.0,0.688884302974,20.2916667461,0.0,0.0,442.916666667,2.61106456319,275.666666667,1.9404861778
2014-09-08 14:00:00,0.0,0.68582872798,20.6125000318,0.0,0.0,443.0,2.91701593002,96.625,2.2296731174
2014-09-08 16:00:00,0.0,0.736686994632,19.4791665872,0.0,0.0,442.041666667,2.41408216457,40.7916666667,1.81475273768
2014-09-08 18:00:00,0.0,0.859509535134,16.237499992,2.79166666667,2.5,473.041666667,2.0452640603,39.9166666667,1.65129924814
2014-09-08 20:00:00,0.0,0.910101642211,14.7333333095,5.0,5.0,542.708333333,2.19614418844,27.4583333333,1.7602682362
2014-09-08 22:00:00,0.0,0.757775117954,15.7916665872,2.54166666667,1.25,453.5,1.89857503275,27.5,1.50880134602
2014-09-09 00:00:00,0.0,0.759963904818,15.295833389,0.0,0.0,446.041666667,1.92372172574,22.125,1.64710813264
2014-09-09 02:00:00,0.0,0.77718732506,14.7041666905,0.0,0.0,446.5,2.27158425748,25.5416666667,1.9572506249
2014-09-09 04:00:00,0.0,0.7430479303,14.9625000556,0.0,0.0,445.916666667,2.64878454804,15.3333333333,2.36378878355
2014-09-09 06:00:00,0.0,0.596429146826,16.8791667223,0.0,0.0,443.166666667,2.63202012082,15.75,2.36378877858
2014-09-09 08:00:00,0.0,0.416236919661,19.8583335082,0.0,0.0,439.791666667,2.8583403031,16.4583333333,2.409891059
2014-09-09 10:00:00,0.0,0.390420342485,22.870833238,0.0,0.0,439.0,1.65968147914,162.291666667,1.19027663519
2014-09-09 12:00:00,0.0,0.385861391822,24.8041667144,0.0,0.0,439.083333333,1.71835708618,276.333333333,1.22380555173
2014-09-09 14:00:00,0.0,0.341947118441,24.7375002702,0.0,0.0,439.0,1.63453479608,206.375,1.16093881428
2014-09-09 16:00:00,0.0,0.32583490635,23.7375001113,0.0,0.0,437.75,1.61777034402,88.9583333333,1.19446774324
2014-09-09 18:00:00,0.0,0.239738510301,22.2874998252,0.0,0.0,437.958333333,1.36211234083,48.25,1.06454316899
2014-09-09 20:00:00,0.0,0.169790829221,22.5041666826,0.0,0.0,438.083333333,1.60938809812,27.0833333333,1.35373010238
2014-09-09 22:00:00,0.0,0.155636950086,22.6249999205,0.0,0.0,437.333333333,1.60519699256,40.9166666667,1.399832353
2014-09-10 00:00:00,0.0,0.158968814959,23.2458333174,0.0,0.0,437.0,1.33277452985,61.4583333333,1.16932104031
2014-09-10 02:00:00,0.0,0.159042933335,22.7916666667,0.0,0.0,437.0,0.616093886395,60.2083333333,0.360435875133
2014-09-10 04:00:00,0.0,0.156049804141,20.9166668256,0.0,0.0,437.0,0.444258173307,216.583333333,0.259849121794
2014-09-10 06:00:00,0.0,0.181771825999,21.5041665236,0.0,0.0,436.0,0.708298408737,33.3333333333,0.486169325808
2014-09-10 08:00:00,0.0,0.203201251725,24.375000159,0.0,0.0,434.625,1.08549875145,25.7083333333,0.750209560618
2014-09-10 10:00:00,0.0,0.320426888764,25.2000000477,0.0,0.0,435.666666667,1.96563286583,49.625,1.58843253056
2014-09-10 12:00:00,0.0,0.393924755355,26.1291666031,0.0,0.0,437.5,2.14585079253,59.875,1.62196144462
2014-09-10 14:00:00,0.0,0.39582340916,25.9499998887,0.0,0.0,438.0,1.9488683939,37.9166666667,1.50461023053
2014-09-10 16:00:00,0.0,0.378747753799,24.6166667938,0.0,0.0,437.25,1.01844090782,238.458333333,0.792120713741
2014-09-10 18:00:00,0.0,0.403431134919,22.4041667779,0.0,0.0,438.708333333,0.951383067916,51.2916666667,0.69153394488
2014-09-10 20:00:00,0.0,0.270853074268,22.0999999046,0.0,0.0,438.458333333,0.607711647947,17.6666666667,0.50712489585
2014-09-10 22:00:00,0.0,0.299380841354,21.2458333969,0.0,0.0,438.458333333,0.569991620879,34.375,0.406538145616
2014-09-11 00:00:00,0.0,0.302378509194,20.4791665077,0.0,0.0,438.5,0.108968985577,65.0416666667,0.0544844934096
2014-09-11 02:00:00,0.0,0.284357681871,20.8416667779,0.0,0.0,438.25,0.628667234133,103.333333333,0.339480301365
2014-09-11 04:00:00,0.0,0.315679411093,20.0583333175,0.0,0.0,438.416666667,1.74350377917,22.9583333333,1.45012574395
2014-09-11 06:00:00,0.0,0.361670943598,19.5749998888,0.0,0.0,438.25,1.55490360657,33.5416666667,1.31601006289
2014-09-11 08:00:00,0.0,0.322467269997,22.2416667938,0.0,0.0,435.875,1.3495389844,70.1666666667,0.989103103678
2014-09-11 10:00:00,0.0,0.278076319024,25.212499857,0.0,0.0,435.458333333,1.41659681002,229.083333333,1.09807209422
2014-09-11 12:00:00,0.0,0.298880055547,27.4250000318,0.0,0.0,436.833333333,1.87342834473,122.625,1.33277451992
2014-09-11 14:00:00,0.0,0.361723991732,27.2291666667,0.0,0.0,437.125,2.18776193261,93.8333333333,1.79798827569
2014-09-11 16:00:00,0.0,0.32058221288,26.3958333333,0.0,0.0,436.666666667,1.31601006289,163.75,0.813076278195
2014-09-11 18:00:00,0.0,0.276927409073,25.1833335559,0.0,0.0,437.333333333,1.91533949475,116.916666667,1.65968147417
2014-09-11 20:00:00,0.0,0.229640252267,25.1166671117,0.0,0.0,437.0,1.33696562052,295.291666667,1.1106454432
2014-09-11 22:00:00,0.0,0.21963923114,24.8083333969,0.0,0.0,437.0,1.12321878163,59.1666666667,0.892707457766
2014-09-12 00:00:00,0.0,0.212745749702,24.8166665236,0.0,0.0,437.0,1.20284994319,38.7916666667,1.01424979853
2014-09-12 02:00:00,0.0,0.22276240401,24.1458333333,0.0,0.0,437.0,0.167644594486,10.3333333333,0.113160099834
2014-09-12 04:00:00,0.0,0.251902723064,23.65833354,0.0,0.0,437.0,0.867560786506,148.75,0.783738490815
2014-09-12 06:00:00,0.0,0.226918775588,25.2083334923,0.0,0.0,436.375,2.1332774659,280.416666667,1.95305951933
2014-09-12 08:00:00,0.0,0.210850078613,27.504166762,0.0,0.0,434.833333333,1.63453479608,285.541666667,1.42078792552
2014-09-12 10:00:00,0.0,0.247802743067,29.2333333492,0.0,0.0,434.791666667,1.11064543575,177.875,0.792120716845
2014-09-12 12:00:00,0.0,0.294507811467,29.7958334287,0.0,0.0,435.916666667,1.50880134602,256.416666667,1.05196983864
2014-09-12 14:00:00,0.0,0.338909573853,28.2624998093,0.0,0.0,436.833333333,2.21290866037,93.375,1.78122380624
2014-09-12 16:00:00,0.0,0.400005293389,26.529166619,0.0,0.0,436.958333333,2.09974854936,121.333333333,1.64291703142
2014-09-12 18:00:00,0.0,0.411484948049,24.3458336194,0.0,0.0,438.791666667,1.6638726145,130.666666667,1.27409893274
2014-09-12 20:00:00,0.0,0.268340367824,24.3916664918,0.0,0.0,438.0,1.66387260954,327.083333333,1.3076278468
2014-09-12 22:00:00,0.0,0.265721717229,24.3791668415,0.0,0.0,437.75,1.53813914955,166.458333333,1.19865884384
2014-09-13 00:00:00,0.0,0.267305495838,24.8541666667,0.0,0.0,437.375,1.65968148348,107.083333333,1.33277453172
2014-09-13 02:00:00,0.0,0.310442381849,25.7958334287,0.0,0.0,438.0,2.59010897577,279.208333333,2.34702431162
2014-09-13 04:00:00,0.0,0.288691398998,26.0791668097,0.0,0.0,437.458333333,3.49119865894,272.416666667,3.18524727225
2014-09-13 06:00:00,0.0,0.30726444597,26.3375000159,0.0,0.0,437.333333333,2.53562447925,276.208333333,2.27996647358
2014-09-13 08:00:00,0.0,0.300480329742,28.2750000954,0.0,0.0,435.041666667,0.968147544812,260.083333333,0.750209550063
2014-09-13 10:00:00,0.0,0.29656239599,29.2166666984,0.0,0.0,435.083333333,1.13579212626,176.083333333,0.766974016403
2014-09-13 12:00:00,0.0,0.29136590225,30.2291667461,0.0,0.0,436.208333333,1.92372172077,228.166666667,1.37887678295
2014-09-13 14:00:00,0.0,0.306762039661,30.0250000159,0.0,0.0,436.541666667,1.99497068425,113.25,1.54233026256
2014-09-13 16:00:00,0.0,0.275904321422,29.0250002543,0.0,0.0,436.25,1.16932105273,196.0,0.796311824894
2014-09-13 18:00:00,0.0,0.274573580051,27.1250001589,0.0,0.0,436.958333333,0.335289182142,171.708333333,0.184409054617
2014-09-13 20:00:00,0.0,0.309029859801,25.7000000477,0.0,0.0,437.416666667,0.134115674843,118.875,0.0419111481557
2014-09-13 22:00:00,0.0,0.301837225755,25.1750000318,0.0,0.0,437.958333333,0.108968985577,118.875,0.0293378041437
2014-09-14 00:00:00,0.0,0.286288544536,25.5749999682,0.0,0.0,437.583333333,0.854987442494,214.875,0.578373851876
2014-09-14 02:00:00,0.0,0.39451369519,22.5791666508,0.541666666667,0.541666666667,445.416666667,1.04358759585,259.833333333,0.704107281441
2014-09-14 04:00:00,0.0,0.393771830946,22.3583334684,0.375,0.166666666667,440.0,3.84744343658,256.958333333,3.33193633457
2014-09-14 06:00:00,0.0,0.300424201414,25.9499999682,0.0,0.0,438.083333333,2.26320205132,171.166666667,1.73931265871
2014-09-14 08:00:00,0.0,0.252619499961,28.9291667144,0.0,0.0,435.541666667,1.66387258905,270.375,1.26571667567
2014-09-14 10:00:00,0.0,0.292201263209,27.6208333174,0.0,0.0,436.0,1.31601006662,196.166666667,0.83822296001
2014-09-14 12:00:00,0.0,0.262498794744,29.8625001113,0.0,0.0,435.5,0.934618615856,215.458333333,0.414920368542
2014-09-14 14:00:00,0.0,0.316706794625,29.629166762,0.0,0.0,436.25,1.57585918903,164.666666667,0.871751900763
2014-09-14 16:00:00,0.0,0.347691502422,27.9458333651,0.0,0.0,437.041666667,1.50880134354,285.666666667,0.955574187761
2014-09-14 18:00:00,0.0,0.282356798649,26.4541665713,0.0,0.0,437.333333333,2.6026823173,275.708333333,2.09555741648
2014-09-14 20:00:00,0.0,0.250404373432,27.0125002066,0.0,0.0,437.0,2.9631181856,269.083333333,2.65297568341
2014-09-14 22:00:00,0.0,0.241475402067,27.1541666984,0.0,0.0,437.0,2.81223804752,268.166666667,2.43922884762
2014-09-15 00:00:00,0.0,0.243714096645,26.8250002066,0.0,0.0,437.0,4.37552389503,266.833333333,3.93964795272
2014-09-15 02:00:00,0.0,0.24370562844,26.3916665713,0.0,0.0,437.0,4.18692370256,270.375,3.76781226198
2014-09-15 04:00:00,0.0,0.248618180553,26.3041665554,0.0,0.0,437.0,3.40737635891,277.25,2.71584244569
2014-09-15 06:00:00,0.0,0.245914633696,26.683333079,0.0,0.0,436.958333333,3.45347864926,287.916666667,2.92958928645
2014-09-15 08:00:00,0.0083333334575,0.220491524786,29.1499999364,0.0,0.0,435.75,2.59430007637,280.666666667,2.06202852229
2014-09-15 10:00:00,0.0,0.206891821076,30.9791666667,0.0,0.0,435.0,1.20284996741,262.125,0.720871757096
2014-09-15 12:00:00,0.0,0.209996797144,30.4625000954,0.0,0.0,435.0,1.8608550032,258.25,1.15674769133
2014-09-15 14:00:00,0.0,0.216212323556,30.2375001907,0.0,0.0,435.0,2.00754401584,251.625,1.31181894988
2014-09-15 16:00:00,0.0,0.227715450028,29.3291666508,0.0,0.0,435.583333333,1.02682314565,220.083333333,0.569991620878
2014-09-15 18:00:00,0.0,0.254075794791,27.3291664918,0.0,0.0,436.791666667,0.725062871973,183.583333333,0.385582565019
2014-09-15 20:00:00,0.0,0.261539168656,26.287500143,0.0,0.0,437.0,1.34534786517,235.583333333,0.905280796811
2014-09-15 22:00:00,0.0,0.278639245778,25.3666666349,0.0,0.0,437.041666667,2.09974855681,280.416666667,1.42917017142
2014-09-16 00:00:00,0.0,0.282783750445,24.0083334446,0.0,0.0,437.0,1.68901926527,271.291666667,1.09388098866
2014-09-16 02:00:00,0.0,0.281371253232,23.9041665395,0.0,0.0,437.0,1.32020118336,274.25,0.808885167664
2014-09-16 04:00:00,0.0,0.251646523674,24.9208333492,0.0,0.0,437.0,3.17686503132,275.708333333,2.45180220654
2014-09-16 06:00:00,0.0,0.228981588036,25.8791666826,0.0,0.0,436.708333333,5.36043586334,285.875,4.7275775969
2014-09-16 08:00:00,0.0,0.189541015153,24.9083334605,0.0,0.0,435.083333333,4.14082145691,284.291666667,3.70494552453
2014-09-16 10:00:00,0.0,0.225601875534,26.4791669051,0.0,0.0,434.958333333,2.41827325523,292.75,1.9488683939
2014-09-16 12:00:00,0.0,0.261402331293,26.7333331903,0.0,0.0,435.583333333,1.7602682213,249.833333333,1.17351217816
2014-09-16 14:00:00,0.0,0.356769935538,25.4708333016,0.0,0.0,436.583333333,2.35121545692,313.458333333,1.88181056082
2014-09-16 16:00:00,0.0,0.453043982387,23.2958335082,0.0,0.0,437.125,1.35373010424,150.291666667,0.972338649134
2014-09-16 18:00:00,0.0,0.356574539095,22.341666619,0.0,0.0,438.0,1.97820620487,255.291666667,1.61777033036
2014-09-16 20:00:00,0.0,0.394503938655,20.9958333174,0.0,0.0,438.875,0.980720870819,224.458333333,0.586756082252
2014-09-16 22:00:00,0.0,0.463817216456,20.2333334287,0.0,0.0,439.0,2.53981559475,270.458333333,2.21709974607
2014-09-17 00:00:00,0.0,0.576922426621,18.654166619,0.0,0.0,439.833333333,1.69321039816,249.833333333,1.45431684206
